1128754689456189441	Hay que ser bien idiota,insensible o correista para no vincular la indignación que produce en un hombre de 86 años url	1128867746324930560	user user Pigmeo mental, ya te describirse, pero como se te ocurre culpar de algo que ustede url
1129007052423094272	Cabrones que mucho ustedes joden. Si alguien quiere utilizar la x como marca de género eso es problema de ellos, na url	1129007227749240832	Añado que todas las palabras que hablamos ahora mismo en algún momento fueron disparates, los quiero hablando lenguas muertas entonces.
1128670610173902848	¡Otro que de izquierda sólo tiene una mano! ¡Vergüenza ajena! #ElPeorGobiernoDeLaHistoria user user url	1128831809289105409	user user user user user user user user url
1128799632614723585	tengo ansiedad	1129014094051389440	user a ti lo que te falta es una hostia
1128784103472545792	¿Jerson González es el gran responsable del actual nivel del América de Cali? Opina con #LALIGAxWIN	1128836250939600897	user En mi opinión la experiencia no va de la mano con el.conocimiento, podes tener 100 años y poco conoc url
1128895551897055233	Esto fue karma ☹️😂☹️😂	1128896250575761408	user Por eso no me siento mal por ti😝
1128745951533903872	Nunca sean este tipo de amigas url	1128788469470310400	user PODES ENTENDER QUE NO VI 😭😭😭 de las 700 páginas que sigo 690 son de tus sorteos suripanta jaajajajajjaa
1128869742087942144	Tenemos nuevo material amores, hoy regalaré un pack: 1 dar fav y rt a esta publicación 2 comentar un piropo muy ori url	1128907277866373120	user Tssss que rico , y vaya que me encanto aquel pack que me obsequiaste !! Solo le falta un gran bigote url
1128865675211137026	user NOSOTRAS JAJAJAJAJAJAAJA url	1128880018497531910	user JAJAJAJJAJ COMO LA FLOOOOOOORRRRR
1128636021967659009	Hoy vuelve a quedar claro quién manda en esta ciudad. La policía ataca al movimiento por la vivienda al dictado de url	1128976530049314816	user Me dan náuseas leer y escuchar semejantes rebuznos. Tal aversión solo puede ser reflejo de algún trauma url
1128786001797799937	1. Hacerme el tatuaje	1128788608192794624	user te vas a hacer un tatuaje tu??
1128841165749403648	Grecia 🇬🇷 #MTVLAICONOCALLEYPOCHE #PremiosMTVMiaw	1128848938981896193	user Noventa y cuatro #PremiosMTVMIAW #MTVLAICONOCALLEYPOCHE
1128799738344615937	La #UNMSM me honró como ex alumno distinguido. Agradezco al Rector Cachay. A la derecha con mi esposa e hijo Diego url	1128822858958987264	user Merecido reconocimiento a un señor de señores felicitaciones dr Gonzales posada
1128880914019311618	#FelizJueves BBDD user user user user user user user url	1128923593302315008	user user user user user user user user Buenos día url
1128748148833255429	"Si EEUU invade se quedaría en Vzla 4 o 5 años" Antonio de La Cruz user (Especialista en Petróleo) url	1128963506605297664	user user Es poco tiempo
1128996844078551040	18.000 candidatos para 347 cargos en Tucumán. 2.227 candidatos a legisladores para 49 bancas. Puede haber hasta 200 url	1129012948817592320	user Q sida este país lpmqlrmp
1128837868535865346	En el programa de hoy investigamos cómo Sartori llegó a estar segundo en la interna del PN y cuánto tuvo que ver el url	1128891348105465857	user El próximo programa es de Javier Vázquez? Capaz q ahí consiguen algo más de profundidad periodística. Lamentable el programa.
1128786067006660608	"El cuervo te dio un tercer ojo, pero no lo abres. Con dos ojos puedes verme la cara. Con tres podrías verme el cor url	1128837806971686912	user "Es lo más heroico que podemos hacer ahora: mirar la verdad a la cara". Sansa Stark. #GameofThrones url
1127727786423148544	user RodrigoCR en goodreads :)	1128863082095239168	user Te busqué, pero no te hallé. XD
1128788719471878144	user Te esperamos en Monterrey	1128816361583648769	user user Regresa a Monterrey 🙏
1128834739954212865	user user user Deberias hacerme uno ahre	1128837647885930496	user user user cuando quieras jajaja
1128841856777904138	Sweet Pain, logra responder a estos argumentos de la siguiente manera: "Dicen que una imagen dice más que mil pala url	1128841858908598272	"Al lado de esta paliza, la peli de La Purga va a parecer un reportaje del día de la paz" Sweet Pain No se si muy url
1128955066524872705	S'ha trencat el diàleg? Ostres! Hi ha hagut un diàleg? Es que no m'aviseu de res!... url	1128983882488061952	user No , eran unos puentes muy raros que se han roto.
1128914676736299009	user De donde es esto, necesito una serie tóxica	1128914802741456897	user Jaja es una película es la de To all the boys I’ve love before
1128787641883869184	user user user user Callese abuelo, vaya a buscar a los nietos al ja url	1128972405475561477	user user user user Hable ud. "joven"...pero haga algo básico: url
1128885788354207744	Crecimiento de la economía colombiana no alcanzó las proyecciones. url url	1128886847315337216	user La economía Naranja no cumplió con las proyecciones. 10M de bobitos celebran la decisión aunque no la entiendan
1128799917324099584	gente tengo miedo me acaban de decir que sabrina publicó el mismo poema en ig stories pero amikoS YO NO TENGO INSTA url	1128800402265321473	user SI LO SUBIÓ
1128887284814602241	[#오늘의방탄] BTS @ The Late Show with Stephen Colbert!😎 user #BTSonLSSC url	1128887564428075008	user user LOS AMO
1128821478504509440	Como dijeron los grandes filósofos de la Arrolladora Banda el Limón: "Si otros ganan por lo que hacen, yo también quiero ganar". Fin.	1128987879793864705	user Excelente ! Y muy aplaudible decisión. Cuánto vale lo que se tiene en el cerebro ? Doctor eso sólo lo url
